绊按锅龋,己喊,楷飞措,芭林瘤开,瘤开疙,醚备概陛咀,乞闭备概陛咀,醚备概惑前俺荐,醚备概扒荐,1雀 乞闭备概扒荐,备概惑前啊瘤荐,林劝悼矫埃,备概力绒荤,版里荤捞侩,牢磐齿劝侩后档,捞侩痢器,促嫡捞
12384,F,40技~44技,100,版扁,6479841,2994,2164,683,3,388,22,C,0,0,510,0
12385,F,55技~59技,610,堡林,17400000,5269,3077,889,4,304,11,C,0,0,51,0
12386,F,40技~44技,16,辑匡,21000000,32308,650,419,2,96,15,C,8,1,20,0
12387,M,35技~39技,100,版扁,16800000,18825,891,513,2,93,15,C,0,0,31,1
12388,M,40技~44技,570,傈巢,11100000,3547,3077,782,4,407,11,C,0,0,54,0
12389,M,50技~54技,100,版扁,8860348,7869,1126,498,2,327,19,C,0,3,57,0
12390,M,35技~39技,500,版巢,11500000,4116,2789,607,5,404,16,C,0,0,337,0
12391,F,25技~29技,100,版扁,1417290,5624,252,181,1,65,19,D,1,1,10,0
12392,F,25技~29技,410,措备,107000000,147235,534,492,1,125,14,C,9,0,21,0
12393,F,25技~29技,100,版扁,2442450,8169,299,154,2,92,22,D,0,4,12,0
12394,F,50技~54技,610,堡林,24200000,7445,3077,894,3,639,16,C,0,12,57,0
12395,F,40技~44技,360,版合,7330109,4068,1802,398,5,435,17,C,0,3,96,0
12396,F,40技~44技,100,版扁,26600000,23614,1128,576,2,444,12,C,0,0,31,0
12397,F,45技~49技,500,版巢,108000000,53136,2039,717,3,607,17,C,0,0,352,0
12398,F,60技捞惑,100,版扁,10600000,6140,1732,382,5,409,18,C,0,6,44,0
12399,F,35技~39技,100,版扁,9477945,4271,2219,755,3,462,22,C,0,0,152,0
12400,F,25技~29技,460,何魂,122000000,147235,732,649,1,149,18,A,7,0,4,0
12401,F,50技~54技,100,版扁,25100000,12836,1954,894,2,355,21,C,0,0,262,0
12402,F,40技~44技,49,辑匡,5459601,2692,2028,810,3,267,16,C,0,0,478,0
12403,F,30技~34技,55,辑匡,29900000,51472,581,449,1,109,17,B,0,2,2,0
12404,F,45技~49技,75,辑匡,11200000,3514,3077,554,6,350,16,C,1,0,306,0
12405,F,45技~49技,540,傈合,11700000,5599,2085,580,4,605,16,C,0,15,122,0
12406,M,50技~54技,27,辑匡,57400000,89151,644,475,1,258,19,C,0,0,24,0
12407,F,40技~44技,60,辑匡,26800000,33719,794,524,2,157,15,C,6,0,12,0
12408,F,40技~44技,460,何魂,11200000,5164,2162,846,3,300,17,C,1,0,122,0
12409,F,45技~49技,100,版扁,9718208,7183,1353,417,3,396,18,C,0,0,47,0
12410,F,25技~29技,460,何魂,19700000,15818,1245,594,2,392,12,D,3,0,94,0
12411,F,50技~54技,55,辑匡,18700000,7779,2398,552,4,559,16,C,1,42,13,0
12412,F,30技~34技,39,辑匡,6904666,2543,2715,543,5,278,22,C,0,0,485,0
12413,F,45技~49技,.,,10300000,7329,1402,395,4,490,17,C,0,0,90,1
12414,M,45技~49技,570,傈巢,13000000,8532,1529,888,2,275,12,C,6,0,54,0
12415,F,30技~34技,100,版扁,20300000,13904,1458,529,3,399,18,D,0,0,37,0
12416,F,50技~54技,570,傈巢,11600000,7123,1626,407,4,522,22,C,0,0,118,0
12417,F,55技~59技,210,牢玫,7452280,7497,994,390,3,369,18,C,0,0,49,0
12418,F,25技~29技,16,辑匡,13600000,9866,1382,871,2,341,21,D,0,0,8,0
12419,F,50技~54技,310,面巢,30700000,9937,3077,450,6,706,15,D,0,0,69,0
12420,F,45技~49技,570,傈巢,12500000,4583,2730,774,4,339,16,C,0,0,54,0
12421,F,40技~44技,100,版扁,11500000,5827,1982,599,3,550,22,D,0,0,44,0
12422,F,50技~54技,210,牢玫,20300000,11242,1809,538,3,616,17,D,0,0,34,0
12423,F,50技~54技,100,版扁,20900000,6424,3077,381,6,630,21,C,0,0,24,0
12424,F,25技~29技,310,面巢,13400000,7525,1786,476,4,484,15,C,0,1,70,0
12425,M,35技~39技,210,牢玫,16400000,7879,2083,508,4,635,17,C,0,1,34,0
12426,F,30技~34技,100,版扁,33800000,41205,820,550,1,159,15,C,0,0,37,0
12427,F,30技~34技,360,版合,12200000,9887,1235,591,2,344,23,C,0,0,91,1
12428,F,45技~49技,100,版扁,12000000,7110,1684,357,5,562,17,C,0,4,31,0
12429,F,35技~39技,570,傈巢,7858467,7720,1018,337,3,476,17,C,0,30,111,0
12430,F,45技~49技,610,堡林,17700000,8817,2008,811,2,433,11,C,0,0,61,0
12431,F,40技~44技,16,辑匡,22300000,11752,1895,678,3,473,14,C,0,27,8,0
12432,F,50技~54技,60,辑匡,44900000,52513,855,487,2,135,17,C,0,0,12,0
12433,F,20技~24技,500,版巢,16400000,7025,2338,680,3,391,12,C,0,0,206,0
12434,F,50技~54技,20,辑匡,122000000,147235,649,600,1,170,16,B,1,3,3,0
12435,F,60技捞惑,210,牢玫,9513142,4851,1961,575,3,358,17,C,1,0,292,0
12436,F,50技~54技,310,面巢,16300000,8060,2025,593,3,583,22,C,0,0,70,0
12437,F,30技~34技,460,何魂,87500000,75802,1154,510,2,524,16,C,5,1,29,0
12438,F,50技~54技,75,辑匡,9749337,5273,1849,861,2,251,13,C,0,0,176,0
12439,F,40技~44技,210,牢玫,8293747,5578,1487,361,4,488,20,C,0,9,34,0
12440,F,30技~34技,24,辑匡,14500000,9253,1572,415,4,526,21,C,0,25,113,0
12441,F,40技~44技,100,版扁,24300000,21907,1107,486,2,276,12,C,0,0,32,0
12442,M,45技~49技,100,版扁,70200000,102232,687,474,1,203,12,C,0,0,17,0
12443,M,50技~54技,100,版扁,122000000,100185,1301,755,2,252,13,C,1,0,32,0
12444,F,30技~34技,100,版扁,13800000,26131,529,434,1,134,16,D,9,0,37,0
12445,F,40技~44技,100,版扁,10500000,6449,1629,587,3,454,19,D,0,1,57,1
12446,F,45技~49技,49,辑匡,96600000,104655,923,463,2,207,16,D,0,0,31,0
12447,F,40技~44技,100,版扁,13000000,6781,1912,535,4,437,22,C,1,6,27,0
12448,F,30技~34技,65,辑匡,67500000,117977,572,454,1,177,19,D,0,0,12,0
12449,F,45技~49技,100,版扁,28200000,13654,2068,707,3,532,15,D,0,8,48,0
12450,M,50技~54技,460,何魂,2066995,1768,1169,422,3,202,20,C,0,0,90,0
12451,F,40技~44技,100,版扁,122000000,147235,514,475,1,105,15,C,0,0,37,0
12452,M,30技~34技,540,傈合,13200000,7965,1659,366,5,370,22,C,0,0,12,0
12453,F,40技~44技,100,版扁,22300000,40206,555,525,1,85,19,B,0,0,41,0
12454,F,45技~49技,500,版巢,122000000,147235,423,422,1,89,13,C,0,0,16,0
12455,F,30技~34技,55,辑匡,38900000,121339,321,269,1,87,19,C,3,0,2,0
12456,F,40技~44技,100,版扁,3632598,2223,1634,659,2,130,14,D,0,0,192,0
12457,F,50技~54技,100,版扁,62400000,39517,1578,723,2,470,18,D,9,17,46,0
12458,F,55技~59技,55,辑匡,122000000,147235,611,599,1,130,17,A,0,0,2,0
12459,M,35技~39技,500,版巢,37300000,69063,540,467,1,175,17,D,0,0,27,0
12460,F,45技~49技,24,辑匡,53600000,55871,959,531,2,395,13,D,0,0,3,0
12461,F,25技~29技,460,何魂,16600000,35298,471,449,1,119,13,C,9,0,29,0
12462,F,35技~39技,55,辑匡,15500000,24123,642,496,1,150,12,C,9,0,2,1
12463,F,40技~44技,210,牢玫,11900000,8216,1445,350,4,426,17,C,0,0,34,1
12464,M,40技~44技,570,傈巢,18600000,8463,2195,365,6,563,14,C,0,56,118,1
12465,F,30技~34技,100,版扁,31400000,28796,1089,646,2,325,16,D,0,38,37,0
12466,F,25技~29技,210,牢玫,7054053,5296,1332,415,3,407,19,C,0,24,22,0
12467,F,45技~49技,100,版扁,11600000,12082,957,480,2,363,20,B,0,6,47,0
12468,F,55技~59技,16,辑匡,11700000,6743,1736,894,2,298,20,C,0,0,283,0
12469,F,35技~39技,210,牢玫,8104293,3558,2278,645,4,304,16,C,0,0,5,0
12470,F,30技~34技,100,版扁,42500000,42576,998,771,1,266,16,C,0,6,31,0
12471,F,30技~34技,100,版扁,12300000,25228,486,424,1,103,15,C,0,0,37,0
12472,F,45技~49技,100,版扁,10500000,2713,3077,564,6,441,20,C,0,0,538,0
12473,F,25技~29技,500,版巢,30500000,54512,560,488,1,120,13,C,7,0,16,0
12474,F,35技~39技,610,堡林,15600000,6458,2414,451,5,702,13,C,1,4,112,1
12475,F,25技~29技,310,面巢,12700000,9363,1359,395,3,423,17,C,0,15,78,1
12476,F,50技~54技,100,版扁,18800000,30554,616,463,1,143,15,D,1,0,30,0
12477,M,40技~44技,100,版扁,16700000,6875,2427,399,6,591,22,C,0,16,19,1
12478,F,30技~34技,55,辑匡,5620465,23816,236,205,1,79,19,C,9,0,2,0
12479,F,20技~24技,87,辑匡,33200000,120579,275,261,1,109,18,D,0,0,2,0
12480,F,25技~29技,500,版巢,95600000,97992,976,545,2,344,19,C,0,2,16,0
12481,F,45技~49技,100,版扁,8446439,3982,2121,634,3,332,17,D,0,0,302,0
12482,F,30技~34技,460,何魂,27100000,33247,816,597,1,188,19,D,0,26,4,0
12483,F,40技~44技,55,辑匡,18300000,10749,1699,476,4,536,17,C,0,0,13,1
12484,F,50技~54技,360,版合,17300000,8157,2119,595,4,526,16,C,0,0,96,0
12485,F,45技~49技,16,辑匡,20900000,20290,1031,608,2,407,18,C,0,0,8,0
12486,F,25技~29技,13,辑匡,16300000,10541,1549,711,2,292,18,D,0,7,20,0
12487,F,25技~29技,460,何魂,43800000,75895,577,465,1,225,19,C,9,1,4,0
12488,F,25技~29技,460,何魂,13100000,16237,804,555,1,248,20,D,0,0,29,0
12489,F,35技~39技,310,面巢,14900000,16168,923,502,2,298,22,C,0,20,78,0
12490,F,35技~39技,100,版扁,7273110,10664,682,444,2,102,11,C,0,0,30,0
12491,F,35技~39技,100,版扁,19800000,7056,2806,558,5,683,18,C,0,15,44,1
12492,M,40技~44技,440,匡魂,10600000,4225,2520,666,4,367,20,C,0,0,351,0
12493,M,25技~29技,49,辑匡,4185050,8647,484,284,2,88,23,D,2,3,10,0
12494,M,35技~39技,16,辑匡,30600000,14711,2080,714,3,424,17,D,0,10,8,1
12495,F,45技~49技,610,堡林,7945790,4985,1594,823,2,255,19,C,0,0,424,0
12496,F,45技~49技,100,版扁,20200000,7804,2587,690,4,392,18,C,0,0,166,0
12497,F,25技~29技,460,何魂,50500000,104656,483,451,1,96,19,A,0,0,29,0
12498,F,35技~39技,410,措备,6672164,2886,2312,598,4,257,16,C,0,1,77,0
12499,M,35技~39技,340,措傈,7713437,5817,1326,612,2,322,22,C,1,0,548,0
12500,M,60技捞惑,100,版扁,16100000,8952,1799,389,5,455,18,C,0,0,60,0
12501,F,30技~34技,460,何魂,105000000,125183,835,703,1,227,13,C,0,0,15,0
12502,F,30技~34技,440,匡魂,16700000,31504,529,421,1,138,17,D,0,0,14,0
12503,F,50技~54技,49,辑匡,6007625,11620,517,361,1,254,23,C,0,16,6,1
12504,F,50技~54技,100,版扁,18800000,27991,671,495,1,223,18,D,1,0,37,0
12505,F,35技~39技,210,牢玫,21200000,14178,1495,475,3,484,10,C,0,0,49,1
12506,F,30技~34技,100,版扁,11300000,5329,2123,577,4,570,18,D,0,39,27,1
12507,F,50技~54技,100,版扁,41000000,22625,1813,586,3,322,19,D,0,0,230,0
12508,F,30技~34技,100,版扁,13900000,6090,2289,894,2,275,18,D,0,0,281,0
12509,F,40技~44技,16,辑匡,10900000,6471,1683,422,4,488,21,C,9,11,8,0
12510,M,30技~34技,460,何魂,18300000,16080,1135,633,2,360,22,C,0,37,90,1
12511,M,30技~34技,100,版扁,49300000,67720,728,539,1,222,16,D,3,3,10,0
12512,F,30技~34技,49,辑匡,13300000,8344,1589,461,3,403,14,C,0,24,6,0
12513,M,45技~49技,75,辑匡,9521634,3714,2564,545,5,215,20,C,0,0,231,0
12514,F,45技~49技,100,版扁,10400000,5628,1843,736,3,395,22,C,0,0,131,0
12515,M,35技~39技,13,辑匡,94800000,75352,1258,824,2,181,14,C,9,0,24,0
12516,M,35技~39技,20,辑匡,25000000,24559,1018,766,1,187,14,C,5,0,35,0
12517,F,35技~39技,43,辑匡,5714550,17858,320,170,2,93,11,D,0,2,13,0
12518,F,50技~54技,460,何魂,22100000,9335,2370,848,3,378,20,C,0,1,44,0
12519,F,25技~29技,60,辑匡,24900000,5740,3077,824,5,356,10,D,3,0,164,0
12520,F,35技~39技,460,何魂,24800000,9213,2687,836,3,551,12,C,4,19,94,0
12521,F,45技~49技,100,版扁,16500000,20268,814,444,2,274,11,B,2,10,58,0
12522,F,30技~34技,100,版扁,74000000,84612,874,527,2,369,18,D,1,0,380,0
12523,F,35技~39技,100,版扁,40700000,58108,700,494,1,119,12,D,0,0,10,0
12524,F,35技~39技,100,版扁,9921129,7279,1363,391,3,518,16,D,0,27,20,1
12525,F,30技~34技,100,版扁,14100000,8873,1589,483,3,471,21,C,1,2,20,1
12526,F,45技~49技,100,版扁,7396650,2778,2663,595,4,282,14,D,0,0,31,0
12527,F,25技~29技,500,版巢,22200000,34020,653,478,1,220,17,C,8,0,16,0
12528,F,45技~49技,340,措傈,11100000,8352,1331,592,2,395,22,C,0,12,80,0
12529,F,45技~49技,240,碍盔,9681100,5769,1678,614,3,572,22,C,1,5,125,0
12530,F,60技捞惑,79,辑匡,3564400,18960,188,184,1,51,10,C,0,0,9,0
12531,F,50技~54技,610,堡林,10900000,7032,1546,390,4,452,18,C,0,0,121,0
12532,F,30技~34技,630,力林,11300000,8352,1347,438,3,385,22,C,0,28,128,0
12533,M,40技~44技,100,版扁,20500000,4584,3077,517,6,339,21,C,0,0,52,0
12534,M,35技~39技,100,版扁,54800000,50159,1092,685,2,284,13,D,6,0,7,0
12535,F,40技~44技,100,版扁,12000000,4275,2799,738,4,321,14,D,0,0,134,0
12536,F,35技~39技,270,面合,11100000,5311,2081,456,5,594,20,C,0,53,68,1
12537,F,30技~34技,460,何魂,48300000,42015,1150,688,2,338,13,C,0,0,15,0
12538,F,45技~49技,310,面巢,32300000,35964,898,447,2,145,19,C,0,0,12,0
12539,F,30技~34技,270,面合,9276494,6323,1467,423,3,378,15,C,0,32,74,1
12540,F,50技~54技,100,版扁,10800000,10326,1045,573,2,403,21,C,0,14,13,0
12541,F,40技~44技,100,版扁,11200000,6136,1819,460,4,481,14,C,0,57,46,0
12542,F,30技~34技,100,版扁,78300000,28253,2772,877,3,665,20,C,0,0,60,0
12543,F,50技~54技,310,面巢,12700000,9200,1381,365,4,486,22,B,0,0,70,0
12544,F,50技~54技,100,版扁,10100000,9489,1065,420,3,462,22,C,0,0,28,0
12545,F,60技捞惑,460,何魂,4426963,4036,1097,594,2,202,13,C,0,0,44,0
12546,M,30技~34技,100,版扁,7727252,5547,1393,755,2,333,22,C,0,0,165,0
12547,F,30技~34技,10,辑匡,7984910,17135,466,440,1,69,13,A,9,0,24,0
12548,F,55技~59技,100,版扁,17000000,15959,1067,403,3,418,20,C,0,0,2,0
12549,F,40技~44技,100,版扁,21400000,13626,1572,560,3,437,17,C,0,0,60,1
12550,F,30技~34技,39,辑匡,18100000,33886,535,439,1,138,19,D,0,10,1,0
12551,F,50技~54技,13,辑匡,111000000,147235,631,430,1,173,20,C,9,0,4,0
12552,M,30技~34技,100,版扁,12200000,5547,2203,894,2,420,17,C,0,2,11,0
12553,F,45技~49技,360,版合,13500000,6517,2074,579,4,583,21,C,0,34,91,0
12554,F,45技~49技,460,何魂,19600000,7279,2696,894,3,415,22,D,0,0,44,0
12555,F,45技~49技,460,何魂,17900000,6524,2741,894,3,372,15,C,5,1,122,0
12556,F,55技~59技,500,版巢,14900000,7771,1911,753,3,323,20,C,0,0,44,0
12557,F,45技~49技,100,版扁,122000000,147235,981,842,1,117,19,C,0,26,7,0
12558,M,40技~44技,570,傈巢,4306709,2948,1461,625,2,251,18,C,0,0,54,0
12559,F,35技~39技,100,版扁,19700000,9571,2055,675,3,406,17,C,1,0,268,0
12560,F,45技~49技,570,傈巢,11200000,8550,1307,388,3,429,21,C,0,0,111,0
12561,F,50技~54技,360,版合,12000000,10892,1103,430,3,402,21,C,0,0,91,0
12562,F,25技~29技,100,版扁,15600000,8008,1952,509,4,546,19,C,0,43,55,1
12563,F,50技~54技,460,何魂,13200000,5436,2420,677,4,305,20,C,0,0,44,0
12564,F,30技~34技,60,辑匡,89700000,114793,781,679,1,218,17,D,0,0,2,0
12565,F,50技~54技,210,牢玫,70100000,64680,1084,493,2,241,17,C,0,0,30,0
12566,M,25技~29技,16,辑匡,23900000,36258,658,437,2,170,18,C,0,0,20,0
12567,F,35技~39技,460,何魂,18500000,21506,858,505,2,280,11,C,0,0,44,0
12568,M,45技~49技,270,面合,16800000,4781,3077,615,6,470,17,C,0,0,417,0
12569,F,55技~59技,570,傈巢,5921186,5555,1066,553,2,197,22,C,0,0,52,0
12570,M,40技~44技,270,面合,4784472,2146,2230,622,4,218,11,C,0,0,323,0
12571,F,25技~29技,69,辑匡,12500000,10024,1247,539,2,435,23,D,0,1,9,0
12572,F,35技~39技,540,傈合,67300000,74720,901,558,2,222,19,C,0,0,23,0
12573,F,55技~59技,16,辑匡,14300000,6674,2147,836,3,503,20,D,9,0,139,0
12574,F,35技~39技,300,技辆,43400000,82509,526,474,1,113,17,B,0,17,23,1
12575,M,35技~39技,72,辑匡,11700000,16540,706,451,2,83,17,D,0,0,12,0
12576,F,55技~59技,100,版扁,9464659,7058,1341,558,2,413,23,C,0,0,48,0
12577,F,35技~39技,100,版扁,17800000,9116,1956,489,4,611,17,C,0,0,46,0
12578,F,55技~59技,100,版扁,69600000,40116,1736,787,2,218,12,C,0,7,30,0
12579,F,45技~49技,47,辑匡,21800000,8050,2705,469,6,490,17,D,0,0,14,0
12580,F,35技~39技,100,版扁,9419114,3326,2832,609,5,367,20,C,1,2,334,0
12581,F,45技~49技,340,措傈,13400000,6093,2196,711,3,357,22,C,0,0,321,0
12582,F,50技~54技,610,堡林,9318153,10274,907,411,2,334,18,C,0,13,109,0
12583,F,50技~54技,460,何魂,64300000,96473,666,470,1,199,17,C,0,0,29,0
12584,F,50技~54技,100,版扁,17200000,22474,766,423,2,160,18,C,0,0,10,0
12585,F,30技~34技,310,面巢,8995480,10943,822,403,2,341,22,C,0,23,78,0
12586,F,45技~49技,100,版扁,16000000,9943,1610,669,2,436,20,C,0,32,8,0
12587,F,50技~54技,460,何魂,11400000,7359,1547,814,2,314,22,C,0,0,346,0
12588,F,60技捞惑,47,辑匡,11100000,6606,1676,398,4,442,17,C,3,0,14,0
12589,F,60技捞惑,87,辑匡,8585122,7645,1123,513,2,275,18,C,0,0,9,0
12590,F,40技~44技,460,何魂,75400000,97335,775,618,1,237,19,C,0,0,4,0
12591,F,40技~44技,24,辑匡,10300000,8663,1187,683,2,361,21,C,1,0,163,0
12592,F,50技~54技,47,辑匡,11600000,7157,1622,519,3,386,18,D,0,0,14,0
12593,M,35技~39技,570,傈巢,37300000,10488,3077,894,3,548,19,C,0,0,58,0
12594,F,30技~34技,460,何魂,28700000,33318,861,503,2,334,15,C,0,5,29,1
12595,M,25技~29技,240,碍盔,18700000,30190,621,496,1,169,15,D,0,0,41,0
12596,F,25技~29技,210,牢玫,13400000,7296,1840,437,4,484,16,D,0,21,32,1
12597,F,40技~44技,460,何魂,38400000,39655,969,621,2,283,11,C,0,24,29,0
12598,F,25技~29技,460,何魂,2769481,2447,1132,487,2,88,20,C,0,0,346,0
12599,F,50技~54技,500,版巢,16400000,6235,2625,617,4,532,16,C,0,0,352,0
12600,F,25技~29技,500,版巢,9024464,8356,1080,447,2,369,23,C,0,3,95,0
12601,F,40技~44技,69,辑匡,59800000,92757,645,546,1,103,19,D,0,15,1,0
12602,F,30技~34技,100,版扁,27000000,15291,1765,418,4,413,16,B,6,53,52,1
12603,F,30技~34技,60,辑匡,8878516,5414,1640,549,3,298,18,C,0,0,3,0
12604,F,50技~54技,100,版扁,10100000,7308,1382,518,3,384,14,D,0,0,44,0
12605,F,45技~49技,100,版扁,13300000,6192,2154,796,3,338,22,C,0,0,329,0
12606,F,45技~49技,100,版扁,27800000,16748,1658,719,2,283,21,C,0,2,243,0
12607,M,35技~39技,570,傈巢,13400000,3757,3077,769,5,375,16,C,0,0,54,0
12608,F,40技~44技,16,辑匡,29300000,10082,2904,894,3,332,16,C,1,0,20,0
12609,F,25技~29技,16,辑匡,63600000,92196,690,566,1,131,18,A,0,0,20,0
12610,F,25技~29技,610,堡林,33900000,33358,1016,763,1,265,17,C,3,3,6,0
12611,F,25技~29技,410,措备,11700000,3177,3077,593,6,292,14,C,0,0,73,0
12612,M,35技~39技,570,傈巢,9675838,3921,2468,710,3,456,16,C,0,0,54,0
12613,F,25技~29技,16,辑匡,54800000,87997,623,465,1,140,19,B,5,6,20,0
12614,M,35技~39技,100,版扁,6540575,5469,1196,486,2,443,12,C,0,0,4,0
12615,F,30技~34技,55,辑匡,34800000,48285,721,505,1,235,17,C,0,16,2,0
12616,F,35技~39技,100,版扁,14800000,6249,2371,458,5,658,15,C,0,41,60,0
12617,F,40技~44技,270,面合,10800000,4577,2364,821,3,342,20,C,0,0,324,0
12618,M,35技~39技,460,何魂,9949552,4399,2262,758,3,330,17,C,0,0,346,1
12619,M,30技~34技,100,版扁,11300000,10760,1046,526,2,433,23,D,0,17,50,0
12620,F,30技~34技,100,版扁,15600000,10029,1555,667,2,369,22,D,0,0,362,0
12621,F,30技~34技,460,何魂,108000000,102493,1053,705,1,344,15,C,0,0,29,0
12622,F,35技~39技,100,版扁,6578756,4041,1628,665,2,221,17,C,0,0,230,0
12623,F,45技~49技,100,版扁,16200000,9172,1761,389,5,593,18,C,0,0,36,1
12624,F,35技~39技,100,版扁,15400000,6270,2453,514,5,653,16,C,0,24,29,1
12625,M,40技~44技,60,辑匡,103000000,48321,2130,894,2,628,10,C,0,0,7,0
12626,F,50技~54技,100,版扁,6629050,5566,1191,629,2,212,19,C,0,0,301,0
12627,M,35技~39技,100,版扁,5926083,12372,479,447,1,79,17,C,0,0,30,0
12628,F,50技~54技,55,辑匡,52900000,58813,899,607,1,228,15,D,3,0,2,0
12629,M,35技~39技,610,堡林,15600000,9035,1723,692,2,280,15,C,0,40,65,0
12630,M,30技~34技,55,辑匡,75000000,52996,1415,822,2,296,18,D,0,40,2,0
12631,F,50技~54技,210,牢玫,26400000,11033,2396,769,3,528,16,C,0,35,34,0
12632,F,40技~44技,100,版扁,9313720,6259,1488,412,4,420,15,C,0,0,29,1
12633,F,25技~29技,100,版扁,22000000,13475,1630,543,3,487,22,C,0,31,43,0
12634,M,30技~34技,100,版扁,13300000,12149,1093,473,2,398,23,C,1,0,30,0
12635,F,35技~39技,100,版扁,29100000,18024,1615,803,2,302,18,C,0,0,230,0
12636,F,40技~44技,100,版扁,23800000,28749,827,514,2,267,13,D,4,0,31,0
12637,F,45技~49技,540,傈合,10900000,8912,1219,646,2,455,23,C,0,5,116,0
12638,F,35技~39技,460,何魂,15300000,7158,2143,667,3,556,21,C,3,19,94,1
12639,F,35技~39技,100,版扁,16600000,21649,765,429,2,299,14,C,0,3,37,0
12640,M,35技~39技,460,何魂,31500000,32034,983,548,2,283,17,C,0,0,15,0
12641,M,35技~39技,270,面合,19200000,7545,2551,601,4,688,17,C,0,26,68,1
12642,F,40技~44技,55,辑匡,11300000,5853,1923,773,2,326,19,C,1,6,35,0
12643,F,40技~44技,100,版扁,19800000,6754,2926,535,5,607,19,D,0,0,20,1
12644,F,35技~39技,55,辑匡,34000000,43168,787,563,1,206,15,C,0,0,2,0
12645,F,60技捞惑,460,何魂,39400000,27167,1450,731,2,374,12,D,2,0,29,0
12646,F,25技~29技,270,面合,21500000,10002,2148,438,5,622,17,C,0,20,79,1
12647,F,55技~59技,55,辑匡,12500000,9381,1330,402,3,430,23,D,0,0,13,0
12648,F,60技捞惑,20,辑匡,34200000,31838,1075,778,1,260,18,C,0,0,3,0
12649,F,30技~34技,24,辑匡,13300000,4453,2985,661,5,325,21,D,0,0,11,0
12650,F,50技~54技,55,辑匡,16700000,16086,1041,583,2,359,22,C,0,29,7,0
12651,F,30技~34技,440,匡魂,122000000,147235,743,614,1,137,19,B,0,0,14,0
12652,F,30技~34技,500,版巢,56600000,81172,697,506,1,253,15,C,0,1,16,1
12653,F,55技~59技,100,版扁,10600000,5445,1938,632,3,386,17,C,0,0,258,0
12654,F,45技~49技,570,傈巢,12300000,10723,1149,318,4,477,17,C,0,0,118,0
12655,F,35技~39技,210,牢玫,12400000,8147,1527,510,3,558,18,C,0,0,38,1
12656,F,35技~39技,45,辑匡,43000000,57832,744,631,1,146,18,D,1,1,1,0
12657,F,35技~39技,500,版巢,98100000,147235,532,430,1,146,19,D,5,0,16,0
12658,F,55技~59技,540,傈合,11400000,5667,2010,672,3,466,20,C,0,0,122,0
12659,F,40技~44技,270,面合,10100000,4674,2158,631,3,403,16,C,9,0,323,0
12660,F,25技~29技,.,,14600000,10980,1327,478,3,447,21,C,0,0,74,0
12661,F,30技~34技,460,何魂,78400000,110729,708,578,1,202,17,C,0,14,4,1
12662,F,25技~29技,410,措备,39400000,68935,572,442,1,136,19,D,0,46,21,0
12663,F,40技~44技,340,措傈,16800000,10796,1552,399,4,471,17,C,0,16,71,1
12664,F,55技~59技,55,辑匡,26600000,8771,3036,716,4,756.2279047,17,C,0,0,13,0
12665,F,35技~39技,440,匡魂,13800000,6966,1983,623,3,429,10,C,0,0,351,0
12666,F,45技~49技,100,版扁,11100000,5564,1998,711,3,353,18,C,0,0,375,0
12667,F,60技捞惑,100,版扁,60400000,106778,566,476,1,156,18,C,8,0,31,0
12668,F,50技~54技,10,辑匡,37000000,60572,611,422,1,205,13,C,5,0,24,0
12669,M,25技~29技,100,版扁,4038254,6410,630,178,4,241,19,C,0,0,262,0
12670,F,40技~44技,100,版扁,7959160,5693,1398,346,4,467,21,C,0,19,27,1
12671,F,55技~59技,16,辑匡,3999280,4618,866,388,2,178,17,C,0,0,8,0
12672,F,25技~29技,340,措傈,4648660,9870,471,276,2,132,18,D,0,51,6,0
12673,F,45技~49技,340,措傈,10200000,4923,2068,569,4,328,21,C,0,0,224,0
12674,F,45技~49技,240,碍盔,10100000,8439,1201,461,3,446,22,C,0,0,126,0
12675,F,45技~49技,.,,14200000,5793,2457,741,3,555,17,C,0,0,409,0
12676,M,45技~49技,55,辑匡,11900000,7777,1528,500,3,472,18,D,0,6,7,0
12677,M,30技~34技,100,版扁,15300000,6091,2504,684,4,445,12,D,0,5,45,0
12678,F,30技~34技,100,版扁,12200000,3326,3077,822,4,322,16,C,0,0,149,0
12679,M,55技~59技,60,辑匡,113000000,120840,938,629,1,274,16,C,9,0,12,0
12680,F,50技~54技,100,版扁,97800000,147235,664,632,1,127,18,D,0,0,37,0
12681,F,55技~59技,310,面巢,21900000,15157,1443,649,2,441,21,C,0,0,7,0
12682,F,40技~44技,36,辑匡,8080557,3231,2501,469,5,203,20,C,0,0,9,0
12683,F,40技~44技,270,面合,13300000,5602,2368,665,4,361,18,C,0,0,32,0
12684,F,50技~54技,33,辑匡,7870644,5340,1474,474,3,390,16,C,2,40,44,0
12685,M,35技~39技,460,何魂,115000000,115191,1001,714,1,226,16,C,0,1,29,0
