userID,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
7683,C030401,C030901,C070101,C150101,C150405,C010110,C150301,C170206,C030104,C080201
7684,A010401,A020302,A010302,A010602,A010402,A011004,A010613,A010404,A010403,A010601
7685,A010302,A010401,A011004,A010403,A010101,A010404,A010402,A010608,A010613,A010601
7686,A010402,A010404,A010401,A010302,A010403,A010501,A010608,A010613,A010101,A010202
7687,C150103,C090101,C150603,B210802,C150101,C170701,B140103,C120202,B080203,B010208
7688,C030401,C150405,C030901,C150101,C150301,C150302,C080201,C070101,C150401,C010206
7689,A010401,A010302,A010402,A011004,A010404,A010608,A020302,A010101,A010403,A010902
7690,A010401,A010402,A010302,A010404,A011004,A010608,A010403,A010613,A010602,A020302
7691,A010501,A010608,A040302,A020103,A040502,A090103,A020102,A010508,A010652,B200801
7692,A010404,A010302,A010402,A010608,A010401,A010403,A011004,A010501,A010101,A010201
7693,A020302,A010401,A010402,A010302,A011004,A010404,A010608,A010403,A010613,A040224
7694,A010401,A020302,A010402,A010302,A010404,A010403,A010608,A011004,A010501,A010644
7695,B140103,B740101,B100305,B430101,B200801,B140102,B210802,B160201,B140101,B110203
7696,A010403,A010401,A010614,A010402,A010404,A010302,A010608,A010501,A020302,A010201
7697,A010601,A010602,A010603,A011001,A010101,A010607,A011003,A010103,A010644,A010612
7698,B140103,B740101,B100305,B430101,B140101,B140102,B210802,B100504,B380404,B160201
7699,C030401,C150405,C030901,C150101,C150301,C080201,C070101,C150302,C150401,C010206
7700,C030401,C150405,C030901,C150101,C150301,C080201,C070101,C150302,C150401,C010206
7701,C150405,C150101,C030401,C030901,C070101,C150301,C150401,C150302,C010206,C080201
7702,B100402,B740102,B100401,B140103,B090402,B100104,B740402,B150602,B090302,B140101
7703,A010302,A010401,A010402,A010404,A011004,A010608,A010902,A010403,A010602,A010613
7704,A020302,A010401,A010402,A010404,A010302,A040224,A011004,A040222,A010403,A010608
7705,B740101,B100305,B140103,B430101,B200801,B100504,B890103,B160201,B140101,B210802
7706,C150101,C030901,C150405,C030401,C080201,C120601,C170206,C120101,C120201,C070101
7707,C030401,C030901,C150405,C150101,C070101,C080201,C150301,C150302,C150401,C170206
7708,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A020302,A010902,A010403
7709,A010601,A040224,A010710,A010103,A090201,A010612,C170206,A020105,C150101,A010302
7710,A020302,A011004,A040224,A010644,A010646,A060114,A030101,A040233,A060108,B260204
7711,B140103,B740101,B200801,B140101,B100305,B430101,B140102,B100504,B140202,B110203
7712,C150405,C150101,C070101,C030901,C150301,C030401,C150103,C170206,C150302,C150401
7713,B740101,B140103,B430101,B100305,B200801,B100504,B140102,B380404,B140101,B890103
7714,C030401,C030901,C150405,C150101,C150301,C080201,C070101,C150302,C010206,C150401
7715,A011004,A010604,A010631,A030111,A010302,A010608,A010404,A010401,A010902,A010101
7716,C030401,C030901,C150405,C150101,C080201,C070101,C150301,C150302,C170206,C150401
7717,A010404,A010402,A010302,A010401,A010608,A010501,A010403,A010101,A011004,A010201
7718,A030101,A030102,A030113,A030111,A010646,A010403,A040401,A090201,A060202,A050307
7719,B140103,B740101,B200801,B140101,B430101,B100504,B140102,B100305,B110203,B140203
7720,C030401,C030901,C150405,C150101,C070101,C150301,C150302,C080201,C150401,C170206
7721,C030401,C070101,C150101,C150405,C030901,C170206,C030404,C120201,C070202,C080201
7722,A010401,A010902,B840202,A070102,A010644,A090201,A010612,B260902,A030111,A010302
7723,C030401,C150405,C030901,C150101,C070101,C150301,C010206,C150401,C150302,C080201
7724,C150405,C030901,C030401,C150101,C080201,C170206,C070101,C150302,C150301,C150401
7725,A010404,A010302,A010402,A010401,A010608,A010101,A010403,A010501,A010902,A011004
7726,A010401,A020302,A010402,A010404,A010302,A010608,A011004,A010403,A010613,A010501
7727,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010602
7728,C150101,C150405,C070101,C120601,C030401,C120101,C120201,C170206,C030901,C010110
7729,B740101,B140103,B100305,B200801,B430101,B100504,B140101,B140102,B140202,B890103
7730,B140103,B100305,B430101,B140101,B200801,B100504,B740101,B100502,B380404,B140102
7731,A010404,A010401,A010608,A011004,A010302,A010402,A020302,A010403,A010901,A010101
7732,C030401,C150405,C030901,C150101,C150301,C080201,C150302,C070101,C150401,C010206
7733,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A010902,A020302
7734,C150405,C150301,C150302,C150101,C070101,C030901,C080201,B140103,C030401,B100305
7735,B740101,B140103,B100305,B430101,A010401,B100504,A010302,B210802,A010402,A011004
7736,A040229,A011004,A040224,A040217,C170701,A060114,A060167,A010623,A010652,A010404
7737,A020302,A010401,A010402,A010302,A010403,A010404,A011004,A010613,A010608,A010644
7738,A010404,A010608,A010201,A010302,A040224,A010402,A010401,A010602,A010707,A010101
7739,A040222,A020303,A030113,A020302,A030101,A030102,A020105,A010613,A010644,A040224
7740,B140103,B740101,B100305,B430101,B140101,B100504,B210802,B200801,B140102,B150404
7741,A010302,A010401,A011004,A010608,A010402,A010404,A010101,A010602,A010902,A010403
7742,B150402,B150601,B100502,B360402,B140103,B200801,B100504,B100305,B150404,B140101
7743,C150405,C150101,C070101,C030401,C150301,C150401,C030901,C150302,C150103,C080201
7744,A010603,A010644,A011001,A010653,A080106,A010619,A010647,A010401,A010302,A010601
7745,A020302,A010403,A010613,A030101,A020303,A010607,A030102,A030103,A040215,A010612
7746,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A020302,A010902,A010101
7747,B140103,B140101,B140102,B160201,B160101,B900103,B740102,B900102,B150102,B740101
7748,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A020302
7749,A010404,A010302,A010608,A010403,A010402,A010501,A010201,A010401,A010202,A010101
7750,B140103,B100305,B140102,B670402,B100502,B430101,B740101,B140101,B210802,B200801
7751,A010404,A011001,A010644,A010652,A010636,A010302,A010402,A010608,A010401,A010403
7752,A010401,A010402,A020302,A010302,A010404,A010608,A011004,A010403,A010644,A010613
7753,A010302,A011004,A010403,A010902,C150405,A010404,C150101,A010608,C170206,C150401
7754,B100305,B100504,B140101,B890104,B140206,B140103,B430802,B740503,B430805,B370906
7755,C150405,C030401,C150101,C070101,C030901,C150301,C150401,C150302,C010206,C080201
7756,C030401,C150405,C030901,C150101,C070101,C150301,C150302,C080201,C150401,C170206
7757,C150405,C150101,C030401,C070101,C030901,C150302,C150401,C150301,C080201,C070202
7758,B140103,B740101,B100305,B200801,B140101,B140102,B430101,B100504,B140202,B110203
7759,B740101,B140103,B430101,B100305,B200801,B100504,B140101,B140102,B380404,B110203
7760,A020302,A010401,A010402,A010302,A010404,A011004,A010403,A010608,A040224,A010501
7761,A010401,A010302,A010402,A010404,A011004,A010608,A010403,A020302,A010101,A010902
7762,A010613,A010601,A010602,A040224,A010644,A090201,A030109,A010302,A010401,A010404
7763,A010401,A010402,A010302,A010404,A010608,A010403,A020302,A011004,A010602,A010613
7764,A010302,A020302,A010101,A010613,A040224,A010602,A010404,A010608,A010607,A010401
7765,A020302,A010401,A010644,A011004,A010602,A010302,A040224,A010402,A010404,A020303
7766,A010101,A010403,A040224,A010612,A090101,A030103,C070101,C030901,A010302,A010404
7767,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010602
7768,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010501
7769,B140103,B140101,B200801,B740101,B100305,B100504,B140102,B430101,B140203,B140202
7770,B740101,B430101,B740102,B140103,B140503,B740302,B100305,B140302,B140101,B140102
7771,A010401,A010302,A010402,A010404,A011004,A010608,A010403,A010613,A010602,A010101
7772,A010302,A010401,A010402,A011004,A010608,A010404,A010403,A010902,A020302,A010602
7773,A020302,A010401,A010644,A010402,A010302,A040224,A010403,A010602,A010404,A011004
7774,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010902
7775,B140103,B100305,B740101,B430101,B140101,B140102,B210802,B100504,B200801,B100502
7776,A010404,A010402,A010302,A010401,A010608,A010403,A011004,A010501,A010201,A010101
7777,B140103,B740101,B100305,B140101,B140102,B430101,B890103,B140203,B100502,B480301
7778,C030401,C150405,C030901,C150101,C070101,C150301,C150401,C150302,C080201,C170206
7779,A020302,A010401,A010644,A010402,A010302,A011004,A010613,A010404,A010602,A040224
7780,C030401,C150405,C150101,C030901,C070101,C150301,C150401,C150302,C010206,C080201
7781,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A020302,A010101,A010902
7782,C030401,C150405,C030901,C150101,C080201,C150301,C070101,C150302,C030404,C170206
7783,C030401,C150405,C030901,C150101,C070101,C080201,C150301,C150302,C170206,C150401
7784,A020302,A010644,A010401,A020303,A010602,A060114,B140103,A010402,B740101,A010302
7785,B140103,B740101,B140101,B430101,B210802,B670402,B100305,B140201,B140102,B200801
7786,A010401,A020302,A010402,A010404,A010302,A010403,A010608,A010644,A011004,A010613
7787,A010401,A020302,A010402,A010302,A010404,A010608,A011004,A010613,A010644,A010602
7788,B430101,B210802,B050101,B430102,B140103,B100305,B670201,B740101,B190102,B190101
7789,A010401,A020302,A010402,A010404,A010302,A010644,A010403,A010608,A011004,A010602
7790,B100305,B160201,B740501,B740101,B140103,B200801,B430101,B210802,B140101,B100504
7791,A010401,A010402,A020302,A010302,A010404,A010608,A011004,A010403,A010613,A010501
7792,B900103,B160201,B670201,B371002,B200801,B140103,B740101,B900102,B160101,B210802
7793,B140103,B740101,B140101,B430101,B100305,B140102,B160201,B210802,B200801,B100504
7794,B210802,B521301,B140202,B900102,B570205,B140103,B100305,B740101,B430101,B200801
7795,A010404,A010302,A010401,A010608,A010402,A010403,A011004,A010501,A010710,A010101
7796,C030901,C030401,C030404,C010110,C150302,C150405,C080201,C070101,C150101,C030208
7797,C030401,C030901,C150101,C150405,C080201,C070101,C030404,C150302,C150401,C010110
7798,B140103,B740101,B100305,B430101,B200801,B140101,B100504,B140102,B140202,B110203
7799,C150405,C030901,C030401,C150302,C150101,C170206,C070101,C150301,C080201,C150401
7800,B210802,B200801,B050101,B160102,B090401,B460305,B790203,B100305,B740101,B140103
7801,A020302,A010603,A010606,A010901,A011003,A010401,A010302,A010402,A010403,A010404
7802,A010654,A030101,A010601,A010653,A060114,B210802,B100301,B740301,A040602,A010613
7803,A010401,A010302,A011004,A010402,A020302,A010608,A010602,A010404,A010902,A011001
7804,A010401,A010302,A010402,A011004,A010608,A010404,A010403,A020302,A010101,A010613
7805,B740101,B140103,B140101,B890103,B380303,B050101,B480301,B480401,B110203,B520503
7806,B140103,B740101,B200801,B430101,B140101,B100504,B100305,B140102,B110203,B210802
7807,B140103,B740101,B100305,B140101,B200801,B430101,B140102,B100504,B140202,B140203
7808,B740101,B160201,B430101,B160101,B900103,B140103,B900203,B180901,B100305,B200801
7809,B140103,B740101,B100305,B140101,B200801,B430101,B100504,B140102,B140202,B140203
7810,C030401,C150405,C150101,C030901,C150301,C150302,C080201,C070101,C150401,C010206
7811,B100302,B510501,B480401,A060115,A010603,A010613,B100504,A010646,A040224,A010653
7812,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010902
7813,A020302,A010402,A010644,A020303,A090201,A060114,A030102,A010401,A010404,A010302
7814,B140103,B740101,B100305,B200801,B140101,B100504,B210802,B160201,B430101,B100502
7815,A010401,A010402,A010302,A010403,A010404,A010613,A010608,A010603,A011004,A010101
7816,A020302,A010401,A010402,A010644,A010302,A010613,A040224,A010404,A011004,A010602
7817,C030401,C150405,C030901,C150101,C150301,C080201,C070101,C150302,C150401,C010206
7818,C030401,C150405,C150101,C150301,C030901,C150302,C080201,C070101,C150401,C010206
7819,C120201,C150405,C120601,C170206,A020116,C120101,C150401,C030401,C030901,C150101
7820,A010302,A010402,A010401,A010608,A010404,A010403,A011004,A010902,A010201,A010101
7821,C030401,C030901,C150405,C150101,C080201,C070101,C170206,C150401,C150301,C030404
7822,A010404,A010302,A010608,A010402,A010401,A011004,A010902,A010101,A010403,A010501
7823,A020302,A020303,A040214,A040225,A040222,A010401,A010402,A010302,A010403,A010404
7824,A020302,A010613,B210802,B140103,C150405,A011001,A010644,B140101,A010653,C170701
7825,A011001,A020302,A010601,A010613,A010607,A010207,A010631,A010401,A010302,A010404
7826,C030901,C010104,C010110,C030401,C030104,C150405,C080201,C070101,C150101,C030310
7827,B100305,B200801,B100504,B480301,B130603,A010611,B160401,B140103,B740101,B430101
7828,B100305,B140103,B200801,B210802,B380303,B100501,B740101,B050117,B430101,B890104
7829,A010401,A010302,A010402,A010404,A011004,A010403,A010608,A010902,A020302,A010501
7830,B140103,B140102,B430101,B100504,B100502,B140201,B140101,B740101,B100305,B140202
7831,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A020302,A010902
7832,A010401,A020302,A010402,A010302,A010404,A010608,A011004,A010403,A010644,A010501
7833,A010404,A010608,A010302,A010101,A010402,A011004,A010501,A010401,A010201,A010710
7834,C030401,C150405,C030901,C150101,C150301,C080201,C070101,C150302,C010206,C150401
7835,A010401,A010302,A010402,A011004,A010404,A010403,A010613,A010608,A010902,A020302
7836,B100305,B200801,B140103,B100502,B160201,B110203,B740101,B430101,B210802,B200302
7837,B150102,B100305,B740603,A020102,A010647,A030101,B200801,A030102,A030113,B521301
7838,C030401,C150405,C150101,C030901,C080201,C070101,C170206,C150301,C150302,C150401
7839,C030401,C150405,C150101,C150301,C030901,C150302,C080201,C070101,C150401,C010206
7840,B140103,B430101,B740101,B210802,B140101,B100504,B140102,B200801,B100305,B100502
7841,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010902
7842,A020302,A010613,A010501,C170206,C070101,A010644,B100504,B100305,A010401,C150101
7843,B140103,B740101,B200801,B100305,B430101,B140102,B100504,B140101,B140202,B210802
7844,B740101,B140103,B100305,B200801,B430101,B100504,B140101,B140102,B890103,B110203
7845,B140103,B740101,B160201,B140202,B160202,B100305,B140101,B140102,B430101,B200801
7846,A010404,A010302,A010608,A010402,A010101,A011004,A010401,A010403,A040224,A010501
7847,B480301,B100504,B370906,B150102,B370904,B790310,B820203,B670404,B100305,B140103
7848,B140103,B740101,B200801,B430101,B140101,B100504,B100305,B140102,B110203,B140203
7849,B740101,B100305,B200801,B140102,B140203,B140103,B480301,B110203,B090402,B560302
7850,A010302,A010404,A010608,A010401,A011004,A010101,A010402,A010201,A010613,A010403
7851,A010602,A010603,A010902,A010644,A010607,A090201,A010631,B200801,A010646,A020303
7852,A010401,A010302,A010402,A010404,A010608,A011004,A020302,A010101,A010602,A010902
7853,C030401,C030901,C150405,C150101,C150302,C150301,C070101,C010206,C010110,C010104
7854,B140103,B740101,B100305,B200801,B430101,B140101,B100504,B140102,B140202,B140203
7855,A010402,A010404,A010401,A010302,A010403,A010501,A010201,A010608,A010613,A010101
7856,A010401,A010302,A010402,A010404,A011004,A010608,A020302,A010902,A010403,A010602
7857,A010302,A010608,A010401,A011004,A010902,A010404,A010402,A010101,A010202,A010403
7858,A010401,A010402,A010302,A010404,A020302,A010608,A011004,A010403,A010644,A010101
7859,A020302,A010644,A020303,A010625,A010647,A090102,A010624,A050602,A010401,A010302
7860,A010404,A010403,C010104,C010206,A010710,A010601,A010603,C010110,C010103,A010402
7861,A010302,A010404,A010401,A010403,A010402,A011004,A010902,A010608,A010602,A030101
7862,A030102,A030101,A030113,A060114,A060166,A010601,A050501,A090602,A011003,A020302
7863,B740101,B140103,B200801,B430101,B140101,B100305,B100504,B140102,B140202,B110203
7864,A010302,A010401,A010402,A010404,A011004,A010608,A010403,A020302,A010613,A010602
7865,A010401,A010302,A010402,A010404,A010608,A011004,A020302,A010101,A010602,A010403
7866,A010302,A010404,A010402,A010401,A010608,A010101,A010902,A011004,A010403,A010613
7867,A010401,A010302,A010402,A010404,A011004,A010608,A010403,A020302,A010902,A010101
7868,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A010902,A020302
7869,B430101,B740101,B100305,B210802,B200801,B140103,B050101,B051005,B140102,B521301
7870,B140103,B740101,B430101,B200801,B140101,B100504,B100305,B140102,B110203,B380404
7871,A010404,A010101,A010710,A010601,A010302,A010644,A010608,A010402,A010401,A010653
7872,B140103,B210802,B160201,B521301,B110203,B100305,B740101,B430101,B140101,B200801
7873,A010404,A010302,A010402,A010401,A010608,A010403,A010101,A011004,A010902,A010710
7874,B210802,B200801,A020108,B270301,A040602,A060202,A060114,A090201,A010652,B160102
7875,A020302,A040224,A010401,A010302,A011004,A010603,A010602,A010902,A010402,A010608
7876,A020302,A060166,A030102,A010607,B100502,A010401,A010302,A010402,A010403,A010404
7877,A020302,A010613,A040224,A060114,A060166,A090102,A020208,A090403,C170206,A010401
7878,B140103,B740101,B200801,B140101,B430101,B100305,B100504,B140102,B140203,B110203
7879,A010401,A010302,A010402,A010404,A011004,A010608,A010403,A020302,A010902,A010613
7880,C110101,C030401,C010110,C030208,C030901,C150405,C070102,C010104,C170206,C150302
7881,C070102,C170206,C070202,C030105,C050108,A040224,A080122,A060166,C050205,A010654
7882,A010302,A010401,A010402,A010404,A010608,A011004,A010403,A010902,A010101,A020302
7883,B740101,B100305,B430101,B140101,B140102,B140103,B051005,B480401,B900103,B200801
7884,A020302,A010604,A060114,A020701,A060167,A010302,A010401,A011004,A010613,A010404
7885,A010404,A010302,A010401,A010402,A010608,A010403,A011004,A010101,A010902,A010201
7886,A010402,A010201,A010501,A010404,A010202,A010401,A010302,A010608,A010403,A020302
7887,A010404,A010302,A010402,A010401,A010608,A011004,A010403,A010101,A010902,A010201
7888,A010401,A010302,A010402,A010404,A011004,A010608,A020302,A010403,A010613,A010101
